Source,Preferred society name,Society id,Cross-dataset id,Original society name,Revised latitude,Revised longitude,Glottolog language/dialect id,Glottolog language/dialect name,ISO code,Language family,agriculture,animal husbandry
Ethnographic Atlas,Teda,Cc2,xd498,Teda (Cc2),21,17,teda1241,Tedaga,tuq,Saharan,5,3
Ethnographic Atlas,Diola,Ag19,xd254,Diola (Ag19),12.88,-16.19,jola1263,Jola-Fonyi,dyo,Atlantic-Congo,4,2
Ethnographic Atlas,Djafun,Cb21,xd471,Djafun (Cb21),8,13,adam1253,Adamawa Fulfulde,fub,Atlantic-Congo,1,9
Ethnographic Atlas,Siane,Ie17,xd793,Siane (Ie17),-6,145,sian1257,Siane,snp,Nuclear Trans New Guinea,7,1
Ethnographic Atlas,Bobo,Ag30,xd267,Bobo (Ag30),13,-4,nort2819,Northern Bobo Madaré,bbo,Mande,7,2
Ethnographic Atlas,Mi'kmaq,Na41,xd1058,Micmac (Na41),47,-65,mikm1235,Mi'kmaq,mic,Algic,0,0
Ethnographic Atlas,Bozo,Ag7,xd295,Bozo (Ag7),14,-5,tiey1235,Tiéyaxo Bozo,boz,Mande,3,0
Ethnographic Atlas,Tem,Ag52,xd291,Tem (Ag52),11,1,temm1241,Tem,kdh,Atlantic-Congo,7,2
Ethnographic Atlas,Cheyenne,Ne5,xd1224,Cheyenne (Ne5),39,-104,chey1247,Cheyenne,chy,Algic,0,0
Ethnographic Atlas,Miskito,Sa9,xd1325,Miskito (Sa9),13,-85,misk1235,Mískito,miq,Misumalpan,2,1
Ethnographic Atlas,Bubi,Ae44,xd165,Bubi (Ae44),3.54,8.72,bube1242,Bube,bvb,Atlantic-Congo,7,1
Ethnographic Atlas,Kunta,Cc18,xd496,Kunta (Cc18),19,-1,hass1238,Hassaniyya,mey,Afro-Asiatic,2,6
Ethnographic Atlas,Blackfoot,Ne12,xd1211,Blackfoot (Ne12),51,-112,pieg1239,Piegan,,Algic,0,0
Ethnographic Atlas,Mojave,Nh21,xd1272,Mohave (Nh21),35,-114,moha1256,Mohave,mov,Cochimi-Yuman,4,0
Ethnographic Atlas,Qashqui,Ea12,xd599,Quahgai (Ea12),30,52,qash1240,Qashqa'i,qxq,Turkic,1,8
Ethnographic Atlas,Kumeyaay,Nc6,xd1137,Diegueno (Nc6),32,-116,kumi1248,Tipai,dih,Cochimi-Yuman,0,0
Ethnographic Atlas,Abipón,Sh3,xd1390,Abipon (Sh3),-29,-61,abip1241,Abipon,axb,Guaicuruan,0,1
Ethnographic Atlas,Sanema,Sd8,xd1360,Sanema (Sd8),4,-66,sanu1240,Sanumá,xsu,Yanomamic,2,0
Ethnographic Atlas,Lida Shoshoni,Nd34,xd1168,Lida Shoshoni (Nd34),37,-117,west2622,Western Shoshoni,,Uto-Aztecan,0,0
Ethnographic Atlas,Shivwits,Nd52,xd1188,Shivwits (Nd52),36,-117,sout2969,Southern Paiute,,Uto-Aztecan,1,0
Ethnographic Atlas,Lamba,Ac5,xd71,Lamba (Ac5),-13,28,lamb1271,Lamba,lam,Atlantic-Congo,6,0
Ethnographic Atlas,Tututni,Nb31,xd1092,Tututni (Nb31),42,-124,tutu1242,Tututni,tuu,Athapaskan-Eyak-Tlingit,0,0
Ethnographic Atlas,Adangme,Af35,xd214,Adangme (Af35),6,0,adan1247,Adangme,ada,Atlantic-Congo,8,1
Ethnographic Atlas,Shina,Ee5,xd657,Dard (Ee5),35,73,shin1264,Shina,scl,Indo-European,6,3
Ethnographic Atlas,Dorosie,Ag34,xd271,Dorosie (Ag34),11,-4,dogo1295,Dogosé,dos,Atlantic-Congo,6,3
Ethnographic Atlas,Ancient Egyptians,Cd6,xd524,Ancient Egypt (Cd6),30,31,egyp1246,Egyptian (Ancient),egy,Afro-Asiatic,7,2
Ethnographic Atlas,Boki,Af17,xd194,Boki (Af17),6,9,boky1238,Bokyi,bky,Atlantic-Congo,7,1
Ethnographic Atlas,Wantoat,Ie2,xd796,Wantoat (Ie2),-6.15,146.53,want1252,Wantoat,wnc,Nuclear Trans New Guinea,7,1
Ethnographic Atlas,Dyan,Ag33,xd270,Dian (Ag33),11,-3,dyan1251,Dyan,dya,Atlantic-Congo,6,3
Ethnographic Atlas,Purum,Ei6,xd712,Purum (Ei6),25,94,puru1266,Purum,pub,Sino-Tibetan,7,2
Ethnographic Atlas,Luwa,Ac29,xd54,Luwa (Ac29),-7,19,sond1250,Sonde,shc,Atlantic-Congo,8,0
Ethnographic Atlas,Sukuma,Ad22,xd90,Sukuma (Ad22),-3,34,suku1261,Sukuma,suk,Atlantic-Congo,7,3
Ethnographic Atlas,Blin,Ca37,xd445,Bogo (Ca37),16,36,bili1260,Bilin,byn,Afro-Asiatic,1,9
Ethnographic Atlas,Zerma,Cb20,xd470,Zerma (Cb20),13,3,zarm1239,Zarma-Kaado,dje,Songhay,5,4
Ethnographic Atlas,Dobuans,Ig5,xd857,Dobuans (Ig5),-10,151,dobu1241,Dobu,dob,Austronesian,6,1
Ethnographic Atlas,Bohogue,Nd45,xd1180,Bohogue (Nd45),43,-112,nort2955,Northern Shoshoni,,Uto-Aztecan,0,0
Ethnographic Atlas,Vai,Af58,xd239,Vai (Af58),6.89,-11.2,vaii1241,Vai,vai,Mande,6,2
Ethnographic Atlas,Yahgan,Sg1,xd1383,Yahgan (Sg1),-55.02,-68.98,yama1264,Yámana,yag,Yámana,0,0
Ethnographic Atlas,Delim,Cc17,xd495,Delim (Cc17),22,-15,hass1238,Hassaniyya,mey,Afro-Asiatic,2,5
Ethnographic Atlas,Southern Ute,Nd2,xd1152,Southern Ute (Nd2),38,-109,utee1244,Ute,,Uto-Aztecan,0,0
Ethnographic Atlas,Bakwe,Af46,xd226,Bakwe (Af46),5,-7,bakw1243,Bakwé,bjw,Atlantic-Congo,7,1
Ethnographic Atlas,Dakelh,Na19,xd1035,Carrier (Na19),54,-124,carr1249,Carrier,crx,Athapaskan-Eyak-Tlingit,0,0
Ethnographic Atlas,Tupinambá,Sj8,xd1416,Tupinamba (Sj8),-8,-35,tupi1273,Tupinambá,tpn,Tupian,4,0
Ethnographic Atlas,Buduma,Cb5,xd482,Buduma (Cb5),13,15,budu1265,Buduma,bdm,Afro-Asiatic,1,4
Ethnographic Atlas,Uttar Pradesh,Ef11,xd663,Uttar Pradesh (Ef11),26,83,bhoj1244,Bhojpuri,bho,Indo-European,8,2
Ethnographic Atlas,Poto,Ae29,xd148,Poto (Ae29),2,22,luse1252,Lusengo,lse,Atlantic-Congo,2,1
Ethnographic Atlas,Bitterroot Salish,Nd12,xd1144,Flathead (Nd12),46,-113,kali1309,Kalispel,,Salishan,0,0
Ethnographic Atlas,Hualapai,Nd65,xd1202,Walapai (Nd65),36,-114,wala1270,Walapai,,Cochimi-Yuman,0,0
Ethnographic Atlas,Rwala,Cj2,xd588,Rwala (Cj2),33,37,east2690,Eastern Egyptian Bedawi Arabic,avl,Afro-Asiatic,0,8
Ethnographic Atlas,Ungazikmit,ec14,xd622,Ungazikmit (ec14),64,173,chap1266,Chaplino,,Eskimo-Aleut,0,0
Ethnographic Atlas,Bikinians,If12,xd827,Bikinians (If12),11.7,165.29,rali1241,Rälik,,Austronesian,5,1
Ethnographic Atlas,Bira,Ae30,xd150,Bira (Ae30),1,29,bila1255,Bila,bip,Atlantic-Congo,9,1
Ethnographic Atlas,Bete,Af7,xd241,Bete (Af7),6,-7,guib1246,Guiberoua Béte,bet,Atlantic-Congo,7,1
Ethnographic Atlas,Tasiilaq,Na24,xd1040,Angmagsalik (Na24),66,-37,east2535,East Greenlandic,,Eskimo-Aleut,0,0
Ethnographic Atlas,Dorobo,Aa2,xd2,Dorobo (Aa2),0,36,okie1245,Okiek,oki,Nilotic,0,0
Ethnographic Atlas,Huastec,Nj11,xd1297,Huastec (Nj11),22,-99,huas1242,Huastec,hus,Mayan,7,0
Ethnographic Atlas,Bamum,Ae50,xd172,Bamum (Ae50),6,11,bamu1253,Bamun,bax,Atlantic-Congo,7,1
Ethnographic Atlas,Dera,Cb28,xd478,Dera (Cb28),10,12,dera1248,Dera (Nigeria),kna,Afro-Asiatic,8,2
Ethnographic Atlas,Ona,Sg3,xd1385,Ona (Sg3),-54,-69,onaa1245,Selk'nam,ona,Chonan,0,0
Ethnographic Atlas,Darasa,Ca15,xd421,Darasa (Ca15),6,38,gede1246,Gedeo,drs,Afro-Asiatic,7,2
Ethnographic Atlas,Salinan,Nc26,xd1125,Salinan (Nc26),36,-121,sali1253,Salinan,sln,Salinan,0,0
Ethnographic Atlas,Nuxalk,Nb9,xd1106,Bellacoola (Nb9),52,-127,bell1243,Bella Coola,blc,Salishan,0,0
Ethnographic Atlas,Dilling,Ai8,xd382,Dilling (Ai8),12,30,dill1242,Dilling,dil,Nubian,5,3
Ethnographic Atlas,Papel,Ag20,xd256,Pepel (Ag20),12,-16,pape1239,Papel,pbo,Atlantic-Congo,6,2
Ethnographic Atlas,Budja,Ae37,xd157,Budja (Ae37),3,23,budz1238,Budza,bja,Atlantic-Congo,7,1
Ethnographic Atlas,Ngere,Af56,xd237,Ngere (Af56),7,-8,dann1241,Dan,daf,Mande,6,2
Ethnographic Atlas,Mundang,Ai15,xd343,Mundang (Ai15),10,14,mund1325,Mundang,mua,Atlantic-Congo,5,4
Ethnographic Atlas,Muisca,Sf6,xd1379,Chibcha (Sf6),5,-72,chib1270,Chibcha,chb,Chibchan,8,0
Ethnographic Atlas,Lithuanian Karaim,ch22,xd560,Lithuanian Karaim (ch22),55,23,kara1464,Karaim,kdr,Turkic,8,1
Ethnographic Atlas,Swazi,Ab2,xd21,Swazi (Ab2),-27,32,swat1243,Swati,ssw,Atlantic-Congo,6,2
Ethnographic Atlas,Abenaki,Ng13,xd1248,Abnaki (Ng13),46,-70,peno1243,Penobscot,,Algic,2,0
Ethnographic Atlas,Assiniboine,Ne11,xd1210,Assiniboin (Ne11),48,-106,assi1247,Assiniboine,asb,Siouan,0,0
Ethnographic Atlas,Tareumiut,Na2,xd1036,Tareumiut (Na2),71,-157,nort2944,North Slope Inupiatun,,Eskimo-Aleut,0,0
Ethnographic Atlas,Dena'ina,Na26,xd1042,Tanaina (Na26),62,-144,tana1289,Tanaina,tfn,Athapaskan-Eyak-Tlingit,0,0
Ethnographic Atlas,Lower Chinook,Nb19,xd1078,Chinook (Nb19),45.99,-123.77,chin1286,Chinook,chh,Chinookan,0,0
Ethnographic Atlas,Yanzi,Ac26,xd51,Yanzi (Ac26),-4,18,yans1239,Yansi,yns,Atlantic-Congo,5,1
Ethnographic Atlas,Dutch,Cg1,xd541,Dutch (Cg1),53,7,dutc1256,Dutch,nld,Indo-European,6,3
Ethnographic Atlas,Birom,Ah17,xd306,Birom (Ah17),10,9,bero1242,Berom,bom,Atlantic-Congo,7,2
Ethnographic Atlas,Bgu,Ie34,xd812,Bgu (Ie34),-2.34,139.6,bong1287,Bonggo,bpg,Austronesian,1,0
Ethnographic Atlas,Tumbuka,Ac36,xd62,Tumbuka (Ac36),-12,34,tumb1250,Tumbuka,tum,Atlantic-Congo,7,1
Ethnographic Atlas,Eastern Ojibwa,Na39,xd1055,Eastern Ojibwa (Na39),46,-85,east2542,Eastern Ojibwa,ojg,Algic,0,0
Ethnographic Atlas,Tillamook,Nb20,xd1080,Tillamok (Nb20),44.75,-123.72,till1254,Tillamook,til,Salishan,0,0
Ethnographic Atlas,Minangkabau,Ib6,xd755,Minangkabau (Ib6),-1,101,mina1268,Minangkabau,min,Austronesian,7,2
Ethnographic Atlas,Saramaccan ,Sc6,xd1349,Saramacca (Sc6),4,-56,sara1340,Saramaccan,srm,Indo-European,5,0
Ethnographic Atlas,Mahaguaduka,Nd35,xd1169,Mahaguaduka (Nd35),39,-117,west2622,Western Shoshoni,,Uto-Aztecan,1,0
Ethnographic Atlas,Chilcotin,Nd8,xd1206,Chilcotin (Nd8),52,-122,chil1280,Chilcotin,clc,Athapaskan-Eyak-Tlingit,0,0
Ethnographic Atlas,Motu,Ie10,xd786,Motu (Ie10),-9,147,motu1246,Motu,meu,Austronesian,5,0
Ethnographic Atlas,Bisayan,Ia18,xd741,Bisayan (Ia18),10,123,akla1241,Aklanon,akl,Austronesian,8,1
Ethnographic Atlas,Kwere,Ad27,xd95,Kwere (Ad27),-7,39,kwer1261,Kwere,cwe,Atlantic-Congo,7,1
Ethnographic Atlas,Hopi,Nh18,xd1268,Hopi (Nh18),36,-111,hopi1249,Hopi,hop,Uto-Aztecan,7,1
Ethnographic Atlas,Biafada,Ag17,xd252,Biafada (Ag17),12,-15,biaf1240,Biafada,bif,Atlantic-Congo,6,1
Ethnographic Atlas,Mentaweians,Ib7,xd756,Mentaweians (Ib7),-2.93,100.23,ment1249,Mentawai,mwv,Austronesian,6,1
Ethnographic Atlas,Lamotrek,If16,xd831,Lamotrek (If16),7.46,146.38,lamo1243,Lamotrek,,Austronesian,5,1
Ethnographic Atlas,Druze,Cj8,xd594,Druze (Cj8),32.77,35.03,sunn1238,Sunni Beiruti Arabic,,Afro-Asiatic,9,1
Ethnographic Atlas,Ingrians,ch18,xd555,Ingrians (ch18),59,29,ingr1248,Ingrian,izh,Uralic,7,1
Ethnographic Atlas,Rennell Islanders,Ii10,xd877,Rennell (Ii10),-11.74,160.42,renn1242,Rennell-Bellona,mnv,Austronesian,6,0
Ethnographic Atlas,Menominee,Nf9,xd1243,Menomini (Nf9),46,-88,meno1252,Menominee,mez,Algic,2,0
Ethnographic Atlas,Budu,Ae31,xd151,Budu (Ae31),2,28,budu1250,Budu,buu,Atlantic-Congo,7,0
Ethnographic Atlas,Mitsogho,Ac16,xd40,Shogo (Ac16),-1,12,tsog1243,Tsogo,tsv,Atlantic-Congo,6,1
Ethnographic Atlas,Lamet,Ej1,xd716,Lamet (Ej1),20,101,lame1256,Lamet,lbn,Austroasiatic,5,2
Ethnographic Atlas,Walbiri,Id10,xd773,Walbiri (Id10),-22,132,warl1254,Warlpiri,wbp,Pama-Nyungan,0,0
Ethnographic Atlas,Daza,Cc14,xd492,Daza (Cc14),17,18,daza1242,Dazaga,dzg,Saharan,4,4
Ethnographic Atlas,Sierra Popoluca,Nj3,xd1302,Popoluca (Nj3),18,-95,high1276,Highland Popoluca,poi,Mixe-Zoque,8,0
Ethnographic Atlas,Bihari,Ef10,xd662,Bihari (Ef10),25,86,mait1250,Maithili,mai,Indo-European,8,2
Ethnographic Atlas,Hidatsa,Ne15,xd1214,Hidatsa (Ne15),47,-101,hida1246,Hidatsa,hid,Siouan,6,0
Ethnographic Atlas,Nyamwezi,Ad20,xd88,Nyamwezi (Ad20),-5,33,nyam1276,Nyamwezi,nym,Atlantic-Congo,7,1
Ethnographic Atlas,Bisharin,Ca5,xd453,Bisharin (Ca5),20,35,bish1251,Bisharin,,Afro-Asiatic,2,8
Ethnographic Atlas,Lillooet,Nd9,xd1207,Lillooet (Nd9),50.02,-124.78,lill1248,Lillooet,lil,Salishan,0,0
Ethnographic Atlas,Zapotec,Nj10,xd1296,Zapotec (Nj10),17,-96,yala1267,Yalálag Zapotec,zpu,Otomanguean,8,1
Ethnographic Atlas,Umatilla,Nd19,xd1151,Umatilla (Nd19),46,-119,umat1237,Umatilla,uma,Sahaptian,0,0
Ethnographic Atlas,Eastern Mono,Nd30,xd1164,Eastern Mono (Nd30),37,-118,mono1275,Mono (USA),mnr,Uto-Aztecan,0,0
Ethnographic Atlas,Klallam,Nb16,xd1075,Klallam (Nb16),48,-123,clal1241,Clallam,clm,Salishan,0,0
Ethnographic Atlas,Macassarese,Ic1,xd759,Macassarese (Ic1),-5.31,119.69,maka1311,Makasar,mak,Austronesian,6,2
Ethnographic Atlas,Gola,Af55,xd236,Gola (Af55),7,-11,gola1255,Gola,gol,Atlantic-Congo,7,1
Ethnographic Atlas,Makonde,Ac41,xd68,Makonde (Ac41),-11,40,mako1251,Makonde,kde,Atlantic-Congo,8,1
Ethnographic Atlas,Elema,Ie39,xd817,Elema (Ie39),-7.82,145.31,orok1267,Orokolo,oro,Eleman,3,1
Ethnographic Atlas,Wukchumni,Nc25,xd1124,Wukchumni (Nc25),36,-119,tule1245,Tule-Kaweah Yokuts,,Yokutsan,0,0
Ethnographic Atlas,Gheg,Ce1,xd528,Gheg (Ce1),42,20,gheg1238,Gheg Albanian,aln,Indo-European,6,4
Ethnographic Atlas,Votes,ch28,xd566,Votes (ch28),59,29,voti1245,Votic,vot,Uralic,7,1
Ethnographic Atlas,Luiseño,Nc33,xd1133,Luiseno (Nc33),33,-117,luis1253,Luiseno,lui,Uto-Aztecan,0,0
Ethnographic Atlas,Fipa,Ad19,xd86,Fipa (Ad19),-8,31,fipa1238,Fipa,fip,Atlantic-Congo,6,1
Ethnographic Atlas,Ao,Ei14,xd701,Ao (Ei14),27,94,aona1235,Ao Naga,njo,Sino-Tibetan,6,2
Ethnographic Atlas,Tzeltal,Sa2,xd1318,Tzeltal (Sa2),17,-92,tzel1254,Tzeltal,tzh,Mayan,7,2
Ethnographic Atlas,Guanche,Cd11,xd509,Guanche (Cd11),27.99,-15.62,guan1277,Guanche,gnc,Afro-Asiatic,6,2
Ethnographic Atlas,Tunisians,Cd21,xd520,Tunisians (Cd21),37,10,tuni1260,Tunis (Tunisian Arabic),,Afro-Asiatic,7,2
Ethnographic Atlas,Tsimshian,Nb7,xd1104,Tsimshian (Nb7),54.64,-130.25,nucl1649,Southern-Coastal Tsimshian,tsi,Tsimshian,0,0
Ethnographic Atlas,Gosiute,Nd48,xd1183,Gosiute (Nd48),40,-114,gosi1242,Gosiute,,Uto-Aztecan,0,0
Ethnographic Atlas,Gusii,Ad12,xd79,Gusii (Ad12),-1,35,gusi1247,Gusii,guz,Atlantic-Congo,7,3
Ethnographic Atlas,Anfillo,Ca27,xd434,Anfillo (Ca27),9,35,anfi1235,Anfillo,myo,Ta-Ne-Omotic,6,2
Ethnographic Atlas,Uintah Ute,Nd58,xd1194,Uintah (Nd58),40,-112,utee1244,Ute,,Uto-Aztecan,0,0
Ethnographic Atlas,Gbaya,Ai7,xd381,Baya (Ai7),6,16,nort2775,Northwest Gbaya,gya,Atlantic-Congo,6,1
Ethnographic Atlas,Toedokado,Nd28,xd1161,Toedokado (Nd28),40,-118,sout2967,South Northern Paiute,,Uto-Aztecan,0,0
Ethnographic Atlas,Eloyi,Af27,xd205,Afo (Af27),8,8,eloy1241,Eloyi,afo,Atlantic-Congo,7,1
Ethnographic Atlas,Hamar,Ca21,xd428,Hammar (Ca21),5,36,hame1242,Hamer-Banna,amf,South Omotic,4,5
Ethnographic Atlas,Gibe,Ca12,xd418,Gibe (Ca12),8,37,koor1239,Koorete,kqy,Ta-Ne-Omotic,6,3
Ethnographic Atlas,Penobscot,Ng4,xd1253,Penobscot (Ng4),45,-68,peno1243,Penobscot,,Algic,2,0
Ethnographic Atlas,Gilbert Onotoa,If7,xd838,Gilbert Onotoa (If7),-1.47,175.06,nuii1237,Nui,,Austronesian,4,0
Ethnographic Atlas,Gurage,Ca8,xd456,Gurage (Ca8),8,38,seba1251,Sebat Bet Gurage,sgw,Afro-Asiatic,6,4
Ethnographic Atlas,Antarianunts,Nd49,xd1184,Antarianunts (Nd49),37,-110,utee1244,Ute,,Uto-Aztecan,0,0
Ethnographic Atlas,Gros Ventre,Ne1,xd1208,Gros Ventre (Ne1),48.78,-108.98,gros1243,Gros Ventre,ats,Algic,0,0
Ethnographic Atlas,Nunivak,Na6,xd1064,Nunivak (Na6),60,-166,kusk1241,Kuskokwim Yupik,,Eskimo-Aleut,0,0
Ethnographic Atlas,Mumuye,Ah31,xd322,Mumuye (Ah31),9,12,nucl1240,Mumuye,mzm,Atlantic-Congo,7,2
Ethnographic Atlas,Witoto,Se6,xd1370,Witoto (Se6),-1,-74,muru1274,Murui Huitoto,huu,Huitotoan,4,0
Ethnographic Atlas,Nootka,Nb11,xd1070,Nootka (Nb11),49.16,-125.85,nuuc1236,Nuu-chah-nulth,nuk,Wakashan,0,0
Ethnographic Atlas,Tolkepaya,Nd67,xd1204,Tolkepaya (Nd67),34,-114,yava1252,Yavapai,,Cochimi-Yuman,1,0
Ethnographic Atlas,Garanganze,Ae19,xd137,Yeke (Ae19),-11,28,sang1331,Sanga (Democratic Republic of Congo),sng,Atlantic-Congo,5,2
Ethnographic Atlas,Nyanja,Ac38,xd64,Nyanja (Ac38),-16,36,nucl1395,Nuclear Nyanja,,Atlantic-Congo,6,1
Ethnographic Atlas,Eromangans,Ih12,xd865,Eromangans (Ih12),-18.85,169.16,siee1239,Sie,erg,Austronesian,5,1
Ethnographic Atlas,Toma,Af11,xd188,Toma (Af11),11,-9,toma1245,Toma,tod,Mande,6,1
Ethnographic Atlas,Guató,Si6,xd1403,Guato (Si6),-19,-58,guat1253,Guató,gta,Guató,1,0
Ethnographic Atlas,Annamese,Ej4,xd726,Annamese (Ej4),17,107,viet1252,Vietnamese,vie,Austroasiatic,6,2
Ethnographic Atlas,Nlaka'pamux,Nd10,xd1142,Thompson (Nd10),50,-122,thom1243,Thompson,thp,Salishan,0,0
Ethnographic Atlas,Ganda,Ad7,xd124,Ganda (Ad7),1,32,gand1255,Ganda,lug,Atlantic-Congo,7,1
Ethnographic Atlas,Ontong Java,Ii5,xd884,Ontong Java (Ii5),-5.48,159.7,onto1237,Luangiua,ojv,Austronesian,5,0
Ethnographic Atlas,Galab,Ca20,xd427,Galab (Ca20),5,36,daas1238,Daasanach,dsh,Afro-Asiatic,3,5
Ethnographic Atlas,Topoke,Ae26,xd145,Topoke (Ae26),0,24,poke1238,Poke,pof,Atlantic-Congo,6,1
Ethnographic Atlas,Futajalonke,Ag6,xd294,Futajalonke (Ag6),11,-13,pula1262,Pular,fuf,Atlantic-Congo,5,5
Ethnographic Atlas,Tira,Ai41,xd372,Tira (Ai41),11,30,tira1254,Tira,tic,Heibanic,6,3
Ethnographic Atlas,Bwaidoga,Ig16,xd848,Bwaidoga (Ig16),-9.44,150.33,bwai1242,Bwaidoka,bwd,Austronesian,6,1
Ethnographic Atlas,Tokelau,Ii6,xd885,Tokelau (Ii6),-9.2,-171.85,toke1240,Tokelau,tkl,Austronesian,4,0
Ethnographic Atlas,Ijaw,Af21,xd199,Ijaw (Af21),4.37,6.58,kala1381,Kalabari,ijn,Ijoid,5,1
Ethnographic Atlas,Meban,Ai45,xd376,Meban (Ai45),10,34,maba1273,Mabaan,mfz,Nilotic,6,2
Ethnographic Atlas,Fungom,Ae52,xd174,Fungom (Ae52),7,10,mmen1238,Mmen,bfm,Atlantic-Congo,8,1
Ethnographic Atlas,American Samoans,Ii1,xd876,Samoans (Ii1),-13.68,-172.41,samo1305,Samoan,smo,Austronesian,6,1
Ethnographic Atlas,Garo,Ei1,xd696,Garo (Ei1),26,91,garo1247,Garo,grt,Sino-Tibetan,8,1
Ethnographic Atlas,Shilluk,Ai6,xd380,Shilluk (Ai6),10,32,shil1265,Shilluk,shk,Nilotic,5,2
Ethnographic Atlas,Futunans,Ii8,xd887,Futunans (Ii8),-14.31,-178.11,east2447,East Futuna,fud,Austronesian,6,1
Ethnographic Atlas,Muong,Ej13,xd720,Muong (Ej13),21,105,muon1246,Muong,mtq,Austroasiatic,5,2
Ethnographic Atlas,Pumé,Sc2,xd1345,Yaruro (Sc2),7,-68,pume1238,Pumé,yae,Pumé,4,1
Ethnographic Atlas,Lenca,Sa12,xd1312,Lenca (Sa12),14,-88,lenc1242,Lenca-Honduras,,Lencan,7,0
Ethnographic Atlas,Gisiga,Ai17,xd345,Gisiga (Ai17),10,14,sout3051,South Giziga,giz,Afro-Asiatic,7,2
Ethnographic Atlas,Javanese,Ib2,xd751,Javanese (Ib2),-7,110,java1254,Javanese,jav,Austronesian,8,2
Ethnographic Atlas,Sagada,Ia2,xd742,Sagada (Ia2),17,121,nort2877,Northern Kankanay,xnn,Austronesian,7,3
Ethnographic Atlas,Minnesota Ojibwa,Na36,xd1052,Chippewa (Na36),49,-96,redl1238,Red Lake Chippewa,,Algic,2,0
Ethnographic Atlas,Toba Batak,Ib4,xd753,Batak (Ib4),2,99,bata1289,Batak Toba,bbc,Austronesian,7,2
Ethnographic Atlas,Sinkyone,Nb39,xd1100,Sinkyone (Nb39),39.73,-123.6,wail1244,Wailaki,wlk,Athapaskan-Eyak-Tlingit,0,0
Ethnographic Atlas,Fali,Ai12,xd340,Fali (Ai12),10,14,nort2770,North Fali,fll,Atlantic-Congo,6,2
Ethnographic Atlas,Romanians,Ch10,xd547,Romanians (Ch10),45,26,baya1255,Bayash-Rudar,,Indo-European,7,3
Ethnographic Atlas,Lebanese,Cj7,xd593,Lebanese (Cj7),34,36,nort3141,North-Central Lebanese Arabic,,Afro-Asiatic,7,2
Ethnographic Atlas,Gbagyi,Af28,xd206,Gbari (Af28),10,10,gbar1246,Gbari,gby,Atlantic-Congo,6,2
Ethnographic Atlas,Ifaluk,If4,xd835,Ifuluk (If4),7.25,144.46,nucl1479,Nuclear Woleaian,,Austronesian,5,1
Ethnographic Atlas,Antandroy,Eh7,xd693,Antandroy (Eh7),-25,46,tand1256,Tandroy-Mahafaly Malagasy,tdx,Austronesian,3,4
Ethnographic Atlas,Greeks,Ce7,xd534,Greeks (Ce7),39,23,mode1248,Modern Greek,ell,Indo-European,6,3
Ethnographic Atlas,Lulua,Ae16,xd134,Lulua (Ae16),-6,23,luba1249,Luba-Lulua,lua,Atlantic-Congo,8,1
Ethnographic Atlas,Goroa,Ca9,xd457,Goroa (Ca9),-4,36,goro1270,Gorowa,gow,Afro-Asiatic,5,5
Ethnographic Atlas,Totonac,Nj4,xd1303,Totonac (Nj4),20,-97,high1243,Highland Totonac,tos,Totonacan,6,1
Ethnographic Atlas,Magar,Ee8,xd660,Magar (Ee8),28,84,east2352,Eastern Magar,mgp,Sino-Tibetan,7,2
Ethnographic Atlas,Purari,Ie8,xd822,Purari (Ie8),-7,145,pura1257,Purari,iar,Purari,2,1
Ethnographic Atlas,Sapei,Aj27,xd403,Sapei (Aj27),1,35,kups1238,Kupsabiny,kpz,Nilotic,4,4
Ethnographic Atlas,Garifuna,Sa7,xd1323,Black Carib (Sa7),16,-89,gari1256,Garifuna,cab,Arawakan,6,0
Ethnographic Atlas,Maasi,Aj2,xd395,Masai (Aj2),-2,36,masa1300,Masai,mas,Nilotic,0,9
Ethnographic Atlas,Madi,Ai33,xd363,Madi (Ai33),4,32,madi1260,Ma'di,mhi,Central Sudanic,4,3
Ethnographic Atlas,Trukese,If2,xd833,Trukese (If2),7.34,151.6,chuu1238,Chuukese,chk,Austronesian,5,0
Ethnographic Atlas,Veps,ch27,xd565,Veps (ch27),61,35,veps1250,Veps,vep,Uralic,7,2
Ethnographic Atlas,Macha,Ca13,xd419,Macha (Ca13),9,37,west2721,West Central Oromo,gaz,Afro-Asiatic,6,3
Ethnographic Atlas,Quechan,Nh22,xd1273,Yuma (Nh22),33,-114,quec1382,Quechan,yum,Cochimi-Yuman,5,0
Ethnographic Atlas,Atsakudokwa,Nd23,xd1156,Atsakudokwa (Nd23),42,-118,nort1551,North Northern Paiute,,Uto-Aztecan,0,0
Ethnographic Atlas,Tura,Af53,xd234,Tura (Af53),8,-7,tour1242,Toura (Côte d'Ivoire),neb,Mande,8,1
Ethnographic Atlas,Trobriands,Ig2,xd852,Trobriands (Ig2),-8.43,151.09,kili1267,Kilivila,kij,Austronesian,5,1
Ethnographic Atlas,Nama,Aa3,xd3,Nama Hottentot (Aa3),-26,18,nama1265,Nama,,Khoe-Kwadi,0,5
Ethnographic Atlas,Yao,Ac7,xd73,Yao (Ac7),-13,36,yaoo1241,Yao,yao,Atlantic-Congo,6,1
Ethnographic Atlas,Tu,Eb2,xd610,Monguor (Eb2),39,100,tuuu1240,Tu,mjg,Mongolic,6,3
